date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,vaccination_provider_id
2021-11-06,US,,,106363.0,107200406.0,596176.0,250435837.0,2
2021-11-07,US,,,118136.0,107318542.0,654697.0,251090534.0,2
2021-11-08,US,,,104247.0,107422789.0,554917.0,251645451.0,2
2021-11-09,US,,,103111.0,107525900.0,693057.0,252338508.0,2
2021-11-10,US,,,127975.0,107653875.0,697082.0,253035590.0,2
2021-11-11,US,,,0.0,107653875.0,0.0,253035590.0,2
2021-11-12,US,,,204523.0,107858398.0,1496901.0,254532491.0,2
2021-11-13,US,,,118446.0,107976844.0,900255.0,255432746.0,2
2021-11-14,US,,,98510.0,108075354.0,820838.0,256253584.0,2
2021-11-15,US,,,93339.0,108168693.0,851874.0,257105458.0,2
2021-11-16,US,,,89892.0,108258585.0,764462.0,257869920.0,2
2021-11-17,US,,,100192.0,108358777.0,772534.0,258642454.0,2
2021-11-18,US,,,0.0,108358777.0,0.0,258642454.0,2
2021-11-19,US,,,54840.0,108413617.0,730858.0,259373312.0,2
2021-11-20,US,,,119681.0,108533298.0,1103401.0,260476713.0,2
2021-11-21,US,,,113430.0,108646728.0,944903.0,261421616.0,2
2021-11-22,US,,,154520.0,108801248.0,1492772.0,262914388.0,2
2021-11-23,US,,,0.0,108801248.0,0.0,262914388.0,2
2021-11-24,US,,,-118015.0,108683233.0,1111555.0,264025943.0,2
2021-11-25,US,,,0.0,108683233.0,0.0,264025943.0,2
2021-11-26,US,,,0.0,108683233.0,0.0,264025943.0,2
2021-11-27,US,,,0.0,108683233.0,0.0,264025943.0,2
2021-11-28,US,,,0.0,108683233.0,0.0,264025943.0,2
2021-11-29,US,,,0.0,108683233.0,0.0,264025943.0,2
2021-11-30,US,,,582152.0,109265385.0,3613772.0,267639715.0,2
2021-12-01,US,,,231632.0,109497017.0,880692.0,268520407.0,2
2021-12-02,US,,,368575.0,109865592.0,1335914.0,269856321.0,2
2021-12-03,US,,,285411.0,110151003.0,1090040.0,270946361.0,2
2021-12-04,US,,,318703.0,110469706.0,1286016.0,272232377.0,2
2021-12-05,US,,,300132.0,110769838.0,1038420.0,273270797.0,2
2021-12-06,US,,,302851.0,111072689.0,885479.0,274156276.0,2
2021-12-07,US,,,313040.0,111385729.0,965629.0,275121905.0,2
2021-12-08,US,,,440240.0,111825969.0,1363743.0,276485648.0,2
2021-12-09,US,,,247081.0,112073050.0,986518.0,277472166.0,2
2021-12-10,US,,,422456.0,112495506.0,1872665.0,279344831.0,2
2021-12-11,US,,,320072.0,112815578.0,1281062.0,280625893.0,2
2021-12-12,US,,,231408.0,113046986.0,893441.0,281519334.0,2
2021-12-13,US,,,231347.0,113278333.0,748057.0,282267391.0,2
2021-12-14,US,,,206244.0,113484577.0,744957.0,283012348.0,2
2021-12-15,US,,,0.0,113484577.0,0.0,283012348.0,2
2021-12-16,US,,,268776.0,113753353.0,1057586.0,284069934.0,2
2021-12-17,US,,,484428.0,114237781.0,2140749.0,286210683.0,2
2021-12-18,US,,,0.0,114237781.0,0.0,286210683.0,2
2021-12-19,US,,,313921.0,114551702.0,1910857.0,288121540.0,2
2021-12-20,US,,,129970.0,114681672.0,704017.0,288825557.0,2
2021-12-21,US,,,305705.0,114987377.0,712524.0,289538081.0,2
2021-12-22,US,,,172611.0,115159988.0,977960.0,290516041.0,2
2021-12-23,US,,,29857.0,115189845.0,802904.0,291318945.0,2
2021-12-24,US,,,0.0,115189845.0,0.0,291318945.0,2
2021-12-25,US,,,0.0,115189845.0,0.0,291318945.0,2
2021-12-26,US,,,0.0,115189845.0,0.0,291318945.0,2
2021-12-27,US,,,331426.0,115521271.0,1963269.0,293282214.0,2
2021-12-28,US,,,169885.0,115691156.0,953714.0,294235928.0,2
2021-12-29,US,,,160404.0,115851560.0,784803.0,295020731.0,2
2021-12-30,US,,,143935.0,115995495.0,837503.0,295858234.0,2
2021-12-31,US,,,0.0,115995495.0,0.0,295858234.0,2
2022-01-01,US,,,0.0,115995495.0,0.0,295858234.0,2
2022-01-02,US,,,0.0,115995495.0,0.0,295858234.0,2
2022-01-03,US,,,0.0,115995495.0,0.0,295858234.0,2
2022-01-04,US,,,565599.0,116561094.0,3081168.0,298939402.0,2
2022-01-05,US,,,156085.0,116717179.0,730566.0,299669968.0,2
2022-01-06,US,,,0.0,116717179.0,0.0,299669968.0,2
2022-01-07,US,,,158391.0,116875570.0,816124.0,300486092.0,2
2022-01-08,US,,,323479.0,117199049.0,1778540.0,302264632.0,2
2022-01-09,US,,,158736.0,117357785.0,831849.0,303096481.0,2
2022-01-10,US,,,106035.0,117463820.0,551782.0,303648263.0,2
2022-01-11,US,,,121363.0,117585183.0,648520.0,304296783.0,2
2022-01-12,US,,,167616.0,117752799.0,848780.0,305145563.0,2
2022-01-13,US,,,265064.0,118017863.0,1096090.0,306241653.0,2
2022-01-14,US,,,175413.0,118193276.0,911298.0,307152951.0,2
2022-01-15,US,,,0.0,118193276.0,0.0,307152951.0,2
2022-01-16,US,,,148037.0,118341313.0,832403.0,307985354.0,2
2022-01-17,US,,,0.0,118341313.0,0.0,307985354.0,2
2022-01-18,US,,,227471.0,118568784.0,1564826.0,309550180.0,2
2022-01-19,US,,,145235.0,118714019.0,782622.0,310332802.0,2
2022-01-20,US,,,225653.0,118939672.0,874440.0,311207242.0,2
2022-01-21,US,,,139042.0,119078714.0,646179.0,311853421.0,2
2022-01-22,US,,,156618.0,119235332.0,704708.0,312558129.0,2
2022-01-23,US,,,94269.0,119329601.0,442834.0,313000963.0,2
2022-01-24,US,,,78697.0,119408298.0,476776.0,313477739.0,2
2022-01-25,US,,,187135.0,119595433.0,758281.0,314236020.0,2
2022-01-26,US,,,125056.0,119720489.0,547767.0,314783787.0,2
2022-01-27,US,,,262697.0,119983186.0,-422241.0,314361546.0,2
2022-01-28,US,,,143886.0,120127072.0,589918.0,314951464.0,2
2022-01-29,US,,,147683.0,120274755.0,578749.0,315530213.0,2
2022-01-30,US,,,128778.0,120403533.0,511143.0,316041356.0,2
2022-01-31,US,,,0.0,120403533.0,0.0,316041356.0,2
2022-02-01,US,,,205306.0,120608839.0,764490.0,316805846.0,2
2022-02-02,US,,,135490.0,120744329.0,486593.0,317292439.0,2
2022-02-03,US,,,0.0,120744329.0,0.0,317292439.0,2
2022-02-04,US,,,279996.0,121024325.0,961248.0,318253687.0,2
2022-02-05,US,,,133571.0,121157896.0,454901.0,318708588.0,2
2022-02-06,US,,,115174.0,121273070.0,373892.0,319082480.0,2
2022-02-07,US,,,90102.0,121363172.0,289884.0,319372364.0,2
2022-02-08,US,,,109864.0,121473036.0,368813.0,319741177.0,2
2022-02-09,US,,,133417.0,121606453.0,429737.0,320170914.0,2
2022-02-10,US,,,135461.0,121741914.0,477364.0,320648278.0,2
2022-02-11,US,,,102743.0,121844657.0,344947.0,320993225.0,2
2022-02-12,US,,,126513.0,121971170.0,432371.0,321425596.0,2
2022-02-13,US,,,103842.0,122075012.0,338425.0,321764021.0,2
2022-02-14,US,,,72802.0,122147814.0,243550.0,322007571.0,2
2022-02-15,US,,,106856.0,122254670.0,353574.0,322361145.0,2
2022-02-16,US,,,0.0,122254670.0,0.0,322361145.0,2
2022-02-17,US,,,262046.0,122516716.0,649436.0,323010581.0,2
2022-02-18,US,,,94015.0,122610731.0,313466.0,323324047.0,2
2022-02-19,US,,,103645.0,122714376.0,350174.0,323674221.0,2
2022-02-20,US,,,0.0,122714376.0,0.0,323674221.0,2
2022-02-21,US,,,0.0,122714376.0,0.0,323674221.0,2
2022-02-22,US,,,201696.0,122916072.0,702700.0,324376921.0,2
2022-02-23,US,,,92284.0,123008356.0,311575.0,324688496.0,2
2022-02-24,US,,,92928.0,123101284.0,324242.0,325012738.0,2
2022-02-25,US,,,43855.0,123145139.0,75017.0,325087755.0,2
2022-02-26,US,,,94457.0,123239596.0,337384.0,325425139.0,2
2022-02-27,US,,,0.0,123239596.0,0.0,325425139.0,2
2022-02-28,US,,,112379.0,123351975.0,390004.0,325815143.0,2
2022-03-01,US,,,59878.0,123411853.0,216761.0,326031904.0,2
2022-03-02,US,,,0.0,123411853.0,0.0,326031904.0,2
2022-03-03,US,,,67008.0,123478861.0,262565.0,326294469.0,2
2022-03-04,US,,,155122.0,123633983.0,509859.0,326804328.0,2
2022-03-05,US,,,65771.0,123699754.0,222218.0,327026546.0,2
2022-03-06,US,,,52297.0,123752051.0,170049.0,327196595.0,2
2022-03-07,US,,,42727.0,123794778.0,143664.0,327340259.0,2
2022-03-08,US,,,51578.0,123846356.0,185170.0,327525429.0,2
2022-03-09,US,,,58337.0,123904693.0,208160.0,327733589.0,2
2022-03-10,US,,,69445.0,123974138.0,247854.0,327981443.0,2
2022-03-11,US,,,0.0,123974138.0,0.0,327981443.0,2
2022-03-12,US,,,37918.0,124012056.0,116090.0,328097533.0,2
2022-03-13,US,,,66297.0,124078353.0,269718.0,328367251.0,2
2022-03-14,US,,,76869.0,124155222.0,255270.0,328622521.0,2
2022-03-15,US,,,57736.0,124212958.0,193007.0,328815528.0,2
2022-03-16,US,,,44447.0,124257405.0,162652.0,328978180.0,2
2022-03-17,US,,,47889.0,124305294.0,176391.0,329154571.0,2
2022-03-18,US,,,38184.0,124343478.0,143725.0,329298296.0,2
2022-03-19,US,,,0.0,124343478.0,0.0,329298296.0,2
2020-12-14,CA,,,,,,,3
2020-12-15,CA,,,,,,,3
2020-12-16,CA,,,,,,,3
2020-12-17,CA,,,,,,,3
2020-12-18,CA,,,,,,,3
2020-12-19,CA,,,,,,,3
2020-12-20,CA,,,,,,,3
2020-12-21,CA,,,,,,,3
2020-12-22,CA,,,,,,,3
2020-12-23,CA,,,,,,,3
2020-12-24,CA,,,,,,,3
2020-12-25,CA,,,,,,,3
2020-12-26,CA,,,,,,,3
2020-12-27,CA,,,,,,,3
2020-12-28,CA,,,,,,,3
2020-12-29,CA,,,,,,,3
2020-12-30,CA,,,,,,,3
2020-12-31,CA,,,,,,,3
2021-01-01,CA,,,,,,,3
2021-01-02,CA,,,,,,,3
2021-01-03,CA,,,,,,,3
2021-01-04,CA,,,,,,,3
2021-01-05,CA,,,,,,,3
2021-01-06,CA,,,,,,,3
2021-01-07,CA,,,,,,,3
2021-01-08,CA,,,,,,,3
2021-01-09,CA,,,,,,,3
2021-01-10,CA,,,,,,,3
2021-01-11,CA,,,,,,,3
2021-01-12,CA,,,,,,,3
2021-01-13,CA,,,,,,,3
2021-01-14,CA,,,,,,,3
2021-01-15,CA,,,,,,,3
2021-01-16,CA,,,,,,,3
2021-01-17,CA,,,,,,,3
2021-01-18,CA,,,,,,,3
2021-01-19,CA,,,,,,,3
2021-01-20,CA,,,,,,,3
2021-01-21,CA,,,,,,,3
2021-01-22,CA,,,,,,,3
2021-01-23,CA,,,,,,,3
2021-01-24,CA,,,,,,,3
2021-01-25,CA,,,,,,,3
2021-01-26,CA,,,,,,,3
2021-01-27,CA,,,,,,,3
2021-01-28,CA,,,,,,,3
2021-01-29,CA,,,,,,,3
2021-01-30,CA,,,,,,,3
2021-01-31,CA,,,,,,,3
2021-02-01,CA,,,,,,,3
2021-02-02,CA,,,,,,,3
2021-02-03,CA,,,,,,,3
2021-02-04,CA,,,,,,,3
2021-02-05,CA,,,,,,,3
2021-02-06,CA,,,,,,,3
2021-02-07,CA,,,,,,,3
2021-02-08,CA,,,,,,,3
2021-02-09,CA,,,,,,,3
2021-02-10,CA,,,,,,,3
2021-02-11,CA,,,,,,,3
2021-02-12,CA,,,,,,,3
2021-02-13,CA,,,,,,,3
2021-02-14,CA,,,,,,,3
2021-02-15,CA,,,,,,,3
2021-02-16,CA,,,,,,,3
2021-02-17,CA,,,,,,,3
2021-02-18,CA,,,,,,,3
2021-02-19,CA,,,,,,,3
2021-02-20,CA,,,,,,,3
2021-02-21,CA,,,,,,,3
2021-02-22,CA,,,,,,,3
2021-02-23,CA,,,,,,,3
2021-02-24,CA,,,,,,,3
2021-02-25,CA,,,,,,,3
2021-02-26,CA,,,,,,,3
2021-02-27,CA,,,,,,,3
2021-02-28,CA,,,,,,,3
2021-03-01,CA,,,,,,,3
2021-03-02,CA,,,,,,,3
2021-03-03,CA,,,,,,,3
2021-03-04,CA,,,,,,,3
2021-03-05,CA,,,,,,,3
2021-03-06,CA,,,,,,,3
2021-03-07,CA,,,,,,,3
2021-03-08,CA,,,,,,,3
2021-03-09,CA,,,,,,,3
2021-03-10,CA,,,,,,,3
2021-03-11,CA,,,,,,,3
2021-03-12,CA,,,,,,,3
2021-03-13,CA,,,,,,,3
2021-03-14,CA,,,,,,,3
2021-03-15,CA,,,,,,,3
2021-03-16,CA,,,,,,,3
2021-03-17,CA,,,,,,,3
2021-03-18,CA,,,,,,,3
2021-03-19,CA,,,,,,,3
2021-03-20,CA,,,,,,,3
2021-03-21,CA,,,,,,,3
2021-03-22,CA,,,,,,,3
2021-03-23,CA,,,,,,,3
2021-03-24,CA,,,,,,,3
2021-03-25,CA,,,,,,,3
2021-03-26,CA,,,,,,,3
2021-03-27,CA,,,,,,,3
2021-03-28,CA,,,,,,,3
2021-03-29,CA,,,,,,,3
2021-03-30,CA,,,,,,,3
2021-03-31,CA,,,,,,,3
2021-04-01,CA,,,,,,,3
2021-04-02,CA,,,,,,,3
2021-04-03,CA,,,,,,,3
2021-04-04,CA,,,,,,,3
2021-04-05,CA,,,,,,,3
2021-04-06,CA,,,,,,,3
2021-04-07,CA,,,,,,,3
2021-04-08,CA,,,,,,,3
2021-04-09,CA,,,,,,,3
2021-04-10,CA,,,,,,,3
2021-04-11,CA,,,,,,,3
2021-04-12,CA,,,,,,,3
2021-04-13,CA,,,,,,,3
2021-04-14,CA,,,,,,,3
2021-04-15,CA,,,,,,,3
2021-04-16,CA,,,,,,,3
2021-04-17,CA,,,,,,,3
2021-04-18,CA,,,,,,,3
2021-04-19,CA,,,,,,,3
2021-04-20,CA,,,,,,,3
2021-04-21,CA,,,,,,,3
2021-04-22,CA,,,,,,,3
2021-04-23,CA,,,,,,,3
2021-04-24,CA,,,,,,,3
2021-04-25,CA,,,,,,,3
2021-04-26,CA,,,,,,,3
2021-04-27,CA,,,,,,,3
2021-04-28,CA,,,,,,,3
2021-04-29,CA,,,,,,,3
2021-04-30,CA,,,,,,,3
2021-05-01,CA,,,,,,,3
2021-05-02,CA,,,,,,,3
2021-05-03,CA,,,,,,,3
2021-05-04,CA,,,,,,,3
2021-05-05,CA,,,,,,,3
2021-05-06,CA,,,,,,,3
2021-05-07,CA,,,,,,,3
2021-05-08,CA,,,,,,,3
2021-05-09,CA,,,,,,,3
2021-05-10,CA,,,,,,,3
2021-05-11,CA,,,,,,,3
2021-05-12,CA,,,,,,,3
2021-05-13,CA,,,,,,,3
2021-05-14,CA,,,,,,,3
2021-05-15,CA,,,,,,,3
2021-05-16,CA,,,,,,,3
2021-05-17,CA,,,,,,,3
2021-05-18,CA,,,,,,,3
2021-05-19,CA,,,,,,,3
2021-05-20,CA,,,,,,,3
2021-05-21,CA,,,,,,,3
2021-05-22,CA,,,,,,,3
2021-05-23,CA,,,,,,,3
2021-05-24,CA,,,,,,,3
2021-05-25,CA,,,,,,,3
2021-05-26,CA,,,,,,,3
2021-05-27,CA,,,,,,,3
2021-05-28,CA,,,,,,,3
2021-05-29,CA,,,,,,,3
2021-05-30,CA,,,,,,,3
2021-05-31,CA,,,,,,,3
2021-06-01,CA,,,,,,,3
2021-06-02,CA,,,,,,,3
2021-06-03,CA,,,,,,,3
2021-06-04,CA,,,,,,,3
2021-06-05,CA,,,,,,,3
2021-06-06,CA,,,,,,,3
2021-06-07,CA,,,,,,,3
2021-06-08,CA,,,,,,,3
2021-06-09,CA,,,,,,,3
2021-06-10,CA,,,,,,,3
2021-06-11,CA,,,,,,,3
2021-06-12,CA,,,,,,,3
2021-06-13,CA,,,,,,,3
2021-06-14,CA,,,,,,,3
2021-06-15,CA,,,,,,,3
2021-06-16,CA,,,,,,,3
2021-06-17,CA,,,,,,,3
2021-06-18,CA,,,,,,,3
2021-06-19,CA,,,,,,,3
2021-06-20,CA,,,,,,,3
2021-06-21,CA,,,,,,,3
2021-06-22,CA,,,,,,,3
2021-06-23,CA,,,,,,,3
2021-06-24,CA,,,,,,,3
2021-06-25,CA,,,,,,,3
2021-06-26,CA,,,,,,,3
2021-06-27,CA,,,,,,,3
2021-06-28,CA,,,,,,,3
2021-06-29,CA,,,,,,,3
2021-06-30,CA,,,,,,,3
2021-07-01,CA,,,,,,,3
2021-07-02,CA,,,,,,,3
2021-07-03,CA,,,,,,,3
2021-07-04,CA,,,,,,,3
2021-07-05,CA,,,,,,,3
2021-07-06,CA,,,,,,,3
2021-07-07,CA,,,,,,,3
2021-07-08,CA,,,,,,,3
2021-07-09,CA,,,,,,,3
2021-07-10,CA,,,,,,,3
2021-07-11,CA,,,,,,,3
2021-07-12,CA,,,,,,,3
2021-07-13,CA,,,,,,,3
2021-07-14,CA,,,,,,,3
2021-07-15,CA,,,,,,,3
2021-07-16,CA,,,,,,,3
2021-07-17,CA,,,,,,,3
2021-07-18,CA,,,,,,,3
2021-07-19,CA,,,,,,,3
2021-07-20,CA,,,,,,,3
2021-07-21,CA,,,,,,,3
2021-07-22,CA,,,,,,,3
2021-07-23,CA,,,,,,,3
2021-07-24,CA,,,,,,,3
2021-07-25,CA,,,,,,,3
2021-07-26,CA,,,,,,,3
2021-07-27,CA,,,,,,,3
2021-07-28,CA,,,,,,,3
2021-07-29,CA,,,,,,,3
2021-07-30,CA,,,,,,,3
2021-07-31,CA,,,,,,,3
2021-08-01,CA,,,,,,,3
2021-08-02,CA,,,,,,,3
2021-08-03,CA,,,,,,,3
2021-08-04,CA,,,,,,,3
2021-08-05,CA,,,,,,,3
2021-08-06,CA,,,,,,,3
2021-08-07,CA,,,,,,,3
2021-08-08,CA,,,,,,,3
2021-08-09,CA,,,,,,,3
2021-08-10,CA,,,,,,,3
2021-08-11,CA,,,,,,,3
2021-08-12,CA,,,,,,,3
2021-08-13,CA,,,,,,,3
2021-08-14,CA,,,,,,,3
2021-08-15,CA,,,,,,,3
2021-08-16,CA,,,,,,,3
2021-08-17,CA,,,,,,,3
2021-08-18,CA,,,,,,,3
2021-08-19,CA,,,,,,,3
2021-08-20,CA,,,,,,,3
2021-08-21,CA,,,,,,,3
2021-08-22,CA,,,,,,,3
2021-08-23,CA,,,,,,,3
2021-08-24,CA,,,,,,,3
2021-08-25,CA,,,,,,,3
2021-08-26,CA,,,,,,,3
2021-08-27,CA,,,,,,,3
2021-08-28,CA,,,,,,,3
2021-08-29,CA,,,,,,,3
2021-08-30,CA,,,,,,,3
2021-08-31,CA,,,,,,,3
2021-09-01,CA,,,,,,,3
2021-09-02,CA,,,,,,,3
2021-09-03,CA,,,,,,,3
2021-09-04,CA,,,,,,,3
2021-09-05,CA,,,,,,,3
2021-09-06,CA,,,,,,,3
2021-09-07,CA,,,,,,,3
2021-09-08,CA,,,,,,,3
2021-09-09,CA,,,,,,,3
2021-09-10,CA,,,,,,,3
2021-09-11,CA,,,,,,,3
2021-09-12,CA,,,,,,,3
2021-09-13,CA,,,,,,,3
2021-09-14,CA,,,,,,,3
2021-09-15,CA,,,,,,,3
2021-09-16,CA,,,,,,,3
2021-09-17,CA,,,,,,,3
2021-09-18,CA,,,,,,,3
2021-09-19,CA,,,,,,,3
2021-09-20,CA,,,,,,,3
2021-09-21,CA,,,,,,,3
2021-09-22,CA,,,,,,,3
2021-09-23,CA,,,,,,,3
2021-09-24,CA,,,,,,,3
2021-09-25,CA,,,,,,,3
2021-09-26,CA,,,,,,,3
2021-09-27,CA,,,,,,,3
2021-09-28,CA,,,,,,,3
2021-09-29,CA,,,,,,,3
2021-09-30,CA,,,,,,,3
2021-10-01,CA,,,,,,,3
2021-10-02,CA,,,,,,,3
2021-10-03,CA,,,,,,,3
2021-10-04,CA,,,,,,,3
2021-10-05,CA,,,,,,,3
2021-10-06,CA,,,,,,,3
2021-10-07,CA,,,,,,,3
2021-10-08,CA,,,,,,,3
2021-10-09,CA,,,,,,,3
2021-10-10,CA,,,,,,,3
2021-10-11,CA,,,,,,,3
2021-10-12,CA,,,,,,,3
2021-10-13,CA,,,,,,,3
2021-10-14,CA,,,,,,,3
2021-10-15,CA,,,,,,,3
2021-10-16,CA,,,,,,,3
2021-10-17,CA,,,,,,,3
2021-10-18,CA,,,,,,,3
2021-10-19,CA,,,,,,,3
2021-10-20,CA,,,,,,,3
2021-10-21,CA,,,,,,,3
2021-10-22,CA,,,,,,,3
2021-10-23,CA,,,,,,,3
2021-10-24,CA,,,,,,,3
2021-10-25,CA,,,,,,,3
2021-10-26,CA,,,,,,,3
2021-10-27,CA,,,,,,,3
2021-10-28,CA,,,,,,,3
2021-10-29,CA,,,,,,,3
2021-10-30,CA,,,,,,,3
2021-10-31,CA,,,,,,,3
2021-11-01,CA,,,,,,,3
2021-11-02,CA,,,,,,,3
2021-11-03,CA,,,,,,,3
2021-11-04,CA,,,,,,,3
2021-11-05,CA,,,,,,,3
2021-11-06,CA,,,,,,,3
2021-11-07,CA,,,,,,,3
2021-11-08,CA,,,,,,,3
2021-11-09,CA,,,,,,,3
2021-11-10,CA,,,,,,,3
2021-11-11,CA,,,,,,,3
2021-11-12,CA,,,,,,,3
2021-11-13,CA,,,,,,,3
2021-11-14,CA,,,,,,,3
2021-11-15,CA,,,,,,,3
2021-11-16,CA,,,,,,,3
2021-11-17,CA,,,,,,,3
2021-11-18,CA,,,,,,,3
2021-11-19,CA,,,,,,,3
2021-11-20,CA,,,,,,,3
2021-11-21,CA,,,,,,,3
2021-11-22,CA,,,,,,,3
2021-11-23,CA,,,,,,,3
2021-11-24,CA,,,,,,,3
2021-11-25,CA,,,,,,,3
2021-11-26,CA,,,,,,,3
2021-11-27,CA,,,,,,,3
2021-11-28,CA,,,,,,,3
2021-11-29,CA,,,,,,,3
2021-11-30,CA,,,,,,,3
2021-12-01,CA,,,,,,,3
2021-12-02,CA,,,,,,,3
2021-12-03,CA,,,,,,,3
2021-12-04,CA,,,,,,,3
2021-12-05,CA,,,,,,,3
2021-12-06,CA,,,,,,,3
2021-12-07,CA,,,,,,,3
2021-12-08,CA,,,,,,,3
2021-12-09,CA,,,,,,,3
2021-12-10,CA,,,,,,,3
2021-12-11,CA,,,,,,,3
2021-12-12,CA,,,,,,,3
2021-12-13,CA,,,,,,,3
2021-12-14,CA,,,,,,,3
2021-12-15,CA,,,,,,,3
2021-12-16,CA,,,,,,,3
2021-12-17,CA,,,,,,,3
2021-12-18,CA,,,,,,,3
2021-12-19,CA,,,,,,,3
2021-12-20,CA,,,,,,,3
2021-12-21,CA,,,,,,,3
2021-12-22,CA,,,,,,,3
2021-12-23,CA,,,,,,,3
2021-12-24,CA,,,,,,,3
2021-12-25,CA,,,,,,,3
2021-12-26,CA,,,,,,,3
2021-12-27,CA,,,,,,,3
2021-12-28,CA,,,,,,,3
2021-12-29,CA,,,,,,,3
2021-12-30,CA,,,,,,,3
2021-12-31,CA,,,,,,,3
2022-01-01,CA,,,,,,,3
2022-01-02,CA,,,,,,,3
2022-01-03,CA,,,,,,,3
2022-01-04,CA,,,,,,,3
2022-01-05,CA,,,,,,,3
2022-01-06,CA,,,,,,,3
2022-01-07,CA,,,,,,,3
2022-01-08,CA,,,,,,,3
2022-01-09,CA,,,,,,,3
2022-01-10,CA,,,,,,,3
2022-01-11,CA,,,,,,,3
2022-01-12,CA,,,,,,,3
2022-01-13,CA,,,,,,,3
2022-01-14,CA,,,,,,,3
2022-01-15,CA,,,,,,,3
2022-01-16,CA,,,,,,,3
2022-01-17,CA,,,,,,,3
2022-01-18,CA,,,,,,,3
2022-01-19,CA,,,,,,,3
2022-01-20,CA,,,,,,,3
2022-01-21,CA,,,,,,,3
2022-01-22,CA,,,,,,,3
2022-01-23,CA,,,,,,,3
2022-01-24,CA,,,,,,,3
2022-01-25,CA,,,,,,,3
2022-01-26,CA,,,,,,,3
2022-01-27,CA,,,,,,,3
2022-01-28,CA,,,,,,,3
2022-01-29,CA,,,,,,,3
2022-01-30,CA,,,,,,,3
2022-01-31,CA,,,,,,,3
2022-02-01,CA,,,,,,,3
2022-02-02,CA,,,,,,,3
2022-02-03,CA,,,,,,,3
2022-02-04,CA,,,,,,,3
2022-02-05,CA,,,,,,,3
2022-02-06,CA,,,,,,,3
2022-02-07,CA,,,,,,,3
2022-02-08,CA,,,,,,,3
2022-02-09,CA,,,,,,,3
2022-02-10,CA,,,,,,,3
2022-02-11,CA,,,,,,,3
2022-02-13,CA,,,,,,,3
2022-02-14,CA,,,,,,,3
2022-02-15,CA,,,,,,,3
2022-02-16,CA,,,,,,,3
2022-02-17,CA,,,,,,,3
2022-02-18,CA,,,,,,,3
2022-02-19,CA,,,,,,,3
2022-02-20,CA,,,,,,,3
2022-02-21,CA,,,,,,,3
2022-02-22,CA,,,,,,,3
2022-02-23,CA,,,,,,,3
2022-02-24,CA,,,,,,,3
2022-02-25,CA,,,,,,,3
2022-02-26,CA,,,,,,,3
2022-02-27,CA,,,,,,,3
2022-02-28,CA,,,,,,,3
2022-03-02,CA,,,,,,,3
2022-03-04,CA,,,,,,,3
2022-03-05,CA,,,,,,,3
2022-03-06,CA,,,,,,,3
2022-03-07,CA,,,,,,,3
2022-03-08,CA,,,,,,,3
2022-03-09,CA,,,,,,,3
2022-03-13,CA,,,,,,,3
2022-03-17,CA,,,,,,,3
2020-12-13,US,,,,,,,3
2020-12-14,US,,,,,,,3
2020-12-15,US,,,,,,,3
2020-12-16,US,,,,,,,3
2020-12-17,US,,,,,,,3
2020-12-18,US,,,,,,,3
2020-12-19,US,,,,,,,3
2020-12-20,US,,,,,,,3
2020-12-21,US,,,,,,,3
2020-12-22,US,,,,,,,3
2020-12-23,US,,,,,,,3
2020-12-24,US,,,,,,,3
2020-12-25,US,,,,,,,3
2020-12-26,US,,,,,,,3
2020-12-27,US,,,,,,,3
2020-12-28,US,,,,,,,3
2020-12-29,US,,,,,,,3
2020-12-30,US,,,,,,,3
2020-12-31,US,,,,,,,3
2021-01-01,US,,,,,,,3
2021-01-02,US,,,,,,,3
2021-01-03,US,,,,,,,3
2021-01-04,US,,,,,,,3
2021-01-05,US,,,,,,,3
2021-01-06,US,,,,,,,3
2021-01-07,US,,,,,,,3
2021-01-08,US,,,,,,,3
2021-01-09,US,,,,,,,3
2021-01-10,US,,,,,,,3
2021-01-11,US,,,,,,,3
2021-01-12,US,,,,,,,3
2021-01-13,US,,,,,,,3
2021-01-14,US,,,,,,,3
2021-01-15,US,,,,,,,3
2021-01-16,US,,,,,,,3
2021-01-17,US,,,,,,,3
2021-01-18,US,,,,,,,3
2021-01-19,US,,,,,,,3
2021-01-20,US,,,,,,,3
2021-01-21,US,,,,,,,3
2021-01-22,US,,,,,,,3
2021-01-23,US,,,,,,,3
2021-01-24,US,,,,,,,3
2021-01-25,US,,,,,,,3
2021-01-26,US,,,,,,,3
2021-01-27,US,,,,,,,3
2021-01-28,US,,,,,,,3
2021-01-29,US,,,,,,,3
2021-01-30,US,,,,,,,3
2021-01-31,US,,,,,,,3
2021-02-01,US,,,,,,,3
2021-02-02,US,,,,,,,3
2021-02-03,US,,,,,,,3
2021-02-04,US,,,,,,,3
2021-02-05,US,,,,,,,3
2021-02-06,US,,,,,,,3
2021-02-07,US,,,,,,,3
2021-02-08,US,,,,,,,3
2021-02-09,US,,,,,,,3
2021-02-10,US,,,,,,,3
2021-02-11,US,,,,,,,3
2021-02-12,US,,,,,,,3
2021-02-13,US,,,,,,,3
2021-02-14,US,,,,,,,3
2021-02-15,US,,,,,,,3
2021-02-16,US,,,,,,,3
2021-02-17,US,,,,,,,3
